user_id,account_type,region,signup_date,is_active
user_3890,Enterprise,South America,2017-05-24,False
user_3891,Enterprise,North America,2017-07-10,True
user_3892,Free,Europe,2024-08-13,True
user_3893,,Europe,2017-06-28,False
user_3894,Free,South America,2022-10-05,False
user_3895,Free,Africa,2020-07-11,False
user_3896,Premium,,2018-06-26,False
user_3897,Premium,Asia,2021-12-30,False
user_3898,Enterprise,Asia,2017-05-20,False
user_3899,,Europe,2015-12-12,True
user_3900,Free,South America,2020-11-18,False
user_3901,Enterprise,South America,2018-03-22,True
user_3902,Premium,Oceania,2020-04-19,False
user_3903,Enterprise,Oceania,,False
user_3904,Enterprise,Europe,2024-05-14,
user_3905,Premium,Asia,2016-02-04,True
user_3906,Premium,,2024-08-06,False
user_3907,Premium,Europe,2024-04-08,False
user_3908,Premium,Europe,2020-06-15,True
user_3909,Free,South America,2019-03-31,True
user_3910,Enterprise,Europe,2023-07-15,False
user_3911,Free,Africa,2023-05-03,True
user_3912,Enterprise,Oceania,2019-09-19,True
user_3913,Enterprise,Oceania,2018-11-07,False
user_3914,Enterprise,Africa,2018-11-19,
user_3915,Premium,Oceania,2017-08-23,False
user_3916,Premium,Africa,2015-12-01,False
user_3917,Enterprise,Oceania,2015-11-02,True
user_3918,Free,South America,2015-11-30,False
user_3919,Premium,South America,2024-07-19,True
user_3920,,North America,2019-12-02,
user_3921,Premium,,2019-04-25,True
user_3922,Premium,Oceania,2015-05-13,True
user_3923,Premium,,2021-09-04,
user_3924,,Africa,2018-12-05,False
user_3925,Enterprise,,2024-04-22,False
user_3926,Enterprise,Oceania,2018-01-25,False
user_3927,Premium,Europe,2017-08-04,True
user_3928,Premium,North America,2016-10-12,True
user_3929,Free,Europe,,True
user_3930,Enterprise,Oceania,2020-08-01,True
user_3931,Free,Asia,2019-03-01,True
user_3932,Premium,North America,2022-01-14,False
user_3933,Premium,,2018-04-01,True
user_3934,Premium,Oceania,2022-07-05,False
user_3935,Enterprise,Africa,2017-12-30,True
user_3936,Free,North America,2015-11-18,False
user_3937,,Africa,2023-02-28,False
user_3938,Premium,Asia,2019-10-10,True
user_3939,Free,,2019-06-09,True
user_3940,Premium,Europe,2021-08-24,False
user_3941,Premium,,2021-07-21,True
user_3942,Premium,Europe,2022-04-01,False
user_3943,Enterprise,Africa,2015-06-04,False
user_3944,Enterprise,Asia,2016-06-30,False
user_3945,Premium,Oceania,2021-09-06,True
user_3946,Free,,2016-07-21,False
user_3947,Free,,,False
user_3948,Enterprise,North America,2019-03-15,True
user_3949,,North America,2015-07-03,False
user_3950,Premium,South America,2015-04-01,True
user_3951,Enterprise,Africa,2024-07-22,False
user_3952,Free,Oceania,2015-11-27,False
user_3953,Free,North America,2017-09-23,
user_3954,Enterprise,Europe,2015-12-12,True
user_3955,Enterprise,Africa,2017-02-17,True
user_3956,Premium,Europe,2015-03-30,True
user_3957,Premium,Asia,,
user_3958,Free,Europe,2019-05-01,
user_3959,Premium,North America,2023-06-22,
user_3960,Free,South America,2017-01-15,
user_3961,Premium,Europe,,False
user_3962,Free,Oceania,2021-04-06,False
user_3963,Free,Oceania,2021-06-25,True
user_3964,Premium,Europe,2021-06-02,
user_3965,Premium,,2023-06-27,
user_3966,Free,,2021-08-25,True
user_3967,Free,,2022-07-04,False
user_3968,Enterprise,South America,2016-07-08,True
user_3969,Premium,Europe,2023-02-24,
user_3970,Free,,2017-03-05,False
user_3971,Premium,Asia,2017-02-27,True
user_3972,Free,Oceania,2016-06-15,True
user_3973,Enterprise,Africa,2018-08-31,False
user_3974,Enterprise,North America,,True
user_3975,Free,Africa,,True
user_3976,Enterprise,Africa,2022-03-11,False
user_3977,Enterprise,South America,2024-01-04,
user_3978,,South America,2015-01-25,True
user_3979,Enterprise,Oceania,2020-04-18,True
user_3980,Enterprise,Africa,2022-07-11,True
user_3981,Enterprise,Asia,2024-02-15,False
user_3982,,Oceania,2021-05-27,False
user_3983,Free,,2021-10-17,True
user_3984,Enterprise,South America,2022-04-04,True
user_3985,Enterprise,Asia,,
user_3986,Premium,,2024-10-17,False
user_3987,Premium,Oceania,2024-08-13,True
user_3988,Premium,Oceania,2021-03-27,False
user_3989,Free,Oceania,2024-03-01,
user_3990,Premium,Asia,2018-04-05,True
user_3991,Premium,North America,,
user_3992,Enterprise,South America,,
user_3993,Premium,Africa,2018-08-20,False
user_3994,Enterprise,Europe,2015-01-13,True
user_3995,Enterprise,Europe,2018-07-28,False
user_3996,Enterprise,Africa,2019-01-12,True
user_3997,Premium,Europe,2019-06-11,False
user_3998,Premium,Oceania,2017-10-28,True
user_3999,Free,Asia,2018-02-09,True
user_4000,Enterprise,North America,2018-03-22,True
user_4001,Enterprise,,2015-05-07,False
user_4002,Enterprise,North America,2015-08-10,False
user_4003,Enterprise,Africa,2017-12-23,False
user_4004,Free,Asia,2023-06-05,False
user_4005,Enterprise,North America,2020-10-16,True
user_4006,Enterprise,Oceania,2015-03-20,True
user_4007,Premium,Africa,2021-11-08,True
user_4008,Premium,North America,,True
user_4009,,Asia,2016-04-06,False
user_4010,Free,South America,2017-09-10,False
user_4011,Premium,Europe,2016-07-07,True
user_4012,Enterprise,North America,2015-03-29,True
user_4013,,Africa,2016-01-03,False
user_4014,Free,,2016-01-31,False
user_4015,Enterprise,Oceania,2015-06-12,True
user_4016,Free,South America,2024-04-06,False
user_4017,Free,,2015-01-12,False
user_4018,Enterprise,Asia,2015-06-20,False
user_4019,Premium,Asia,2017-12-03,
user_4020,Enterprise,Europe,2021-12-25,
user_4021,Enterprise,North America,2017-01-14,False
user_4022,Free,Africa,2024-08-25,True
user_4023,Premium,Africa,2021-01-19,False
user_4024,Free,Europe,2018-05-28,True
user_4025,Premium,,2021-07-14,False
user_4026,Premium,North America,2015-07-08,False
user_4027,,Europe,2024-02-15,
user_4028,Enterprise,Africa,2024-04-17,True
user_4029,Enterprise,North America,2018-12-21,True
user_4030,Free,North America,2016-04-27,False
user_4031,Free,North America,2019-06-05,True
user_4032,Premium,Asia,2024-06-04,False
user_4033,Enterprise,,2024-07-20,True
user_4034,Enterprise,Asia,,False
user_4035,Free,Oceania,2019-02-25,True
user_4036,Free,,2023-04-17,True
user_4037,Free,Oceania,2020-03-05,False
user_4038,Enterprise,Oceania,,
user_4039,Free,North America,,False
user_4040,Enterprise,North America,2019-08-29,True
user_4041,Premium,North America,2023-06-05,
user_4042,Premium,Asia,2024-09-08,False
user_4043,Free,South America,2016-07-19,True
user_4044,Premium,North America,2021-06-12,False
user_4045,,Africa,2017-01-06,False
user_4046,Free,South America,2021-10-27,True
user_4047,Premium,South America,,True
user_4048,Premium,Europe,2021-10-08,True
user_4049,Free,Europe,2023-08-27,False
user_4050,Free,,2019-06-11,False
user_4051,Free,North America,2023-11-07,True
user_4052,Premium,Oceania,2017-06-19,False
user_4053,Free,North America,2018-08-17,True
user_4054,Enterprise,South America,2023-12-22,True
user_4055,Enterprise,South America,2024-08-02,False
user_4056,Premium,Asia,2018-08-05,
user_4057,,North America,2015-01-26,False
user_4058,Free,Asia,2020-07-05,False
user_4059,Free,Asia,2021-06-23,False
user_4060,,Asia,2016-05-03,True
user_4061,Premium,South America,2016-02-19,
user_4062,Premium,Europe,2016-07-18,False
user_4063,Enterprise,,2018-11-20,False
user_4064,Free,South America,2015-04-08,True
user_4065,Free,Asia,2019-08-28,True
user_4066,Free,South America,2020-05-02,False
user_4067,Premium,,2019-07-28,
user_4068,,Asia,,True
user_4069,Premium,Europe,2021-09-24,True
user_4070,Enterprise,Europe,2018-10-20,False
user_4071,Premium,South America,2018-01-17,
user_4072,,South America,2024-12-11,False
user_4073,Premium,North America,2023-10-23,False
user_4074,Premium,Europe,,True
user_4075,Enterprise,Europe,2022-02-28,
user_4076,Premium,Europe,2020-12-22,False
user_4077,Enterprise,Europe,2020-07-09,False
user_4078,Premium,Oceania,2017-07-13,False
user_4079,Premium,North America,2020-03-24,False
user_4080,Free,Africa,,True
user_4081,,Africa,2024-12-08,
user_4082,Free,Europe,2021-08-02,True
user_4083,Free,North America,,False
user_4084,Premium,Africa,2022-10-18,False
user_4085,Premium,South America,2020-05-22,True
user_4086,Premium,Asia,2019-06-02,False
user_4087,Enterprise,South America,2017-01-06,False
user_4088,Free,South America,2021-10-07,True
user_4089,Free,Asia,2019-03-20,True
user_4090,Premium,Asia,2018-01-07,False
user_4091,Free,Asia,2022-02-24,True
user_4092,Free,South America,2023-11-15,True
user_4093,Free,Asia,2020-11-03,False
user_4094,,Europe,2017-04-03,False
user_4095,Premium,North America,2021-11-24,True
user_4096,Enterprise,Europe,2019-12-13,True
user_4097,Free,North America,2015-08-07,False
user_4098,Free,South America,2024-03-08,False
user_4099,Enterprise,Europe,2023-11-05,True
user_4100,,Europe,2015-02-10,False
user_4101,Premium,North America,2024-10-14,
user_4102,Premium,Africa,2021-06-10,False
user_4103,Premium,North America,2015-11-05,False
user_4104,Enterprise,,2019-09-08,False
user_4105,,South America,2024-03-07,True
user_4106,Enterprise,Oceania,2019-06-16,False
user_4107,Enterprise,South America,2018-11-06,True
user_4108,,Oceania,2023-06-16,
user_4109,Premium,Asia,2023-10-19,False
user_4110,Enterprise,South America,2019-07-02,
user_4111,,North America,2023-10-31,False
user_4112,Free,,2024-07-30,True
user_4113,Free,Africa,2015-02-22,
user_4114,Free,,2023-09-08,False
user_4115,Enterprise,Europe,2017-06-10,
user_4116,Free,North America,2015-10-14,True
user_4117,Premium,Asia,2022-02-22,False
user_4118,,Asia,2020-02-23,False
user_4119,Enterprise,Africa,2024-08-26,False
user_4120,Enterprise,Asia,2021-02-07,False
user_4121,Enterprise,,,False
user_4122,,Europe,,False
user_4123,,South America,2022-07-14,True
user_4124,Enterprise,Oceania,2021-06-29,False
user_4125,Free,Asia,2022-06-19,True
user_4126,Free,,2019-03-19,
user_4127,Premium,South America,2017-01-18,True
user_4128,Enterprise,Europe,2016-06-05,False
user_4129,Premium,South America,2022-06-26,False
user_4130,Premium,North America,,True
user_4131,Premium,Africa,2017-01-23,True
user_4132,Premium,North America,2023-07-13,True
user_4133,Enterprise,Oceania,2024-05-23,True
user_4134,Free,Africa,2019-03-04,False
user_4135,Premium,Europe,2018-02-17,True
user_4136,Premium,Europe,,True
user_4137,Enterprise,North America,2017-10-24,True
user_4138,,Asia,2018-08-25,True
user_4139,Premium,Asia,,False
user_4140,Free,Africa,2021-07-01,True
user_4141,,Asia,2020-10-24,False
user_4142,Free,South America,2024-06-03,False
user_4143,Premium,Europe,2022-03-10,True
user_4144,Free,Asia,2020-09-09,True
user_4145,Enterprise,Europe,2020-03-09,False
user_4146,Premium,Asia,2016-03-14,True
user_4147,Enterprise,South America,2017-07-25,False
user_4148,Premium,Europe,2024-03-03,False
user_4149,Free,Europe,2020-04-30,True
user_4150,Free,,2016-07-16,False
user_4151,,Oceania,2023-12-13,False
user_4152,Premium,Europe,2023-05-22,True
user_4153,Premium,North America,2016-12-17,
user_4154,Premium,Oceania,,False
user_4155,Enterprise,Africa,2022-06-16,True
user_4156,Free,North America,2021-02-11,
user_4157,Free,Europe,2022-05-03,False
user_4158,Enterprise,Asia,,False
user_4159,Enterprise,Oceania,2024-08-23,False
user_4160,Free,Asia,2024-11-04,True
user_4161,Free,North America,2024-09-21,False
user_4162,Enterprise,South America,2021-12-09,True
user_4163,Enterprise,Europe,2022-01-10,True
user_4164,Enterprise,Africa,2021-12-11,True
user_4165,Premium,Oceania,2020-01-10,False
user_4166,Premium,South America,2021-03-20,False
user_4167,Free,Africa,,False
user_4168,Enterprise,Europe,2023-08-01,False
user_4169,Premium,North America,,True
user_4170,Free,South America,2022-07-01,False
user_4171,Premium,Africa,2024-04-15,False
user_4172,,Asia,2016-05-19,True
user_4173,Enterprise,Africa,2016-03-02,True
user_4174,Enterprise,Africa,2020-09-22,True
user_4175,Premium,Oceania,2017-01-08,True
user_4176,Enterprise,North America,2024-12-06,False
user_4177,Free,Europe,2017-08-15,False
user_4178,Premium,,2022-02-13,False
user_4179,Enterprise,Europe,2018-01-04,True
user_4180,Enterprise,Africa,2020-08-31,True
user_4181,Free,Africa,2019-10-27,True
user_4182,Premium,Oceania,2018-11-09,False
user_4183,Free,North America,2017-12-06,
user_4184,Enterprise,North America,2023-12-16,False
user_4185,Enterprise,South America,2016-07-16,
user_4186,Free,Europe,2024-01-23,True
user_4187,,North America,2019-01-08,False
user_4188,,Oceania,,True
user_4189,Free,Africa,2021-09-08,True
user_4190,Premium,Asia,2024-04-21,True
user_4191,Enterprise,Asia,2016-10-03,False
user_4192,Free,Europe,,True
user_4193,Free,Oceania,2017-07-01,True
user_4194,,South America,2023-10-09,False
user_4195,Free,Asia,,True
user_4196,Enterprise,Asia,2016-12-30,True
user_4197,Free,Asia,2018-05-21,False
user_4198,Free,,,False
user_4199,Enterprise,Africa,2023-08-23,True
user_4200,Premium,North America,2016-01-12,True
user_4201,Enterprise,Asia,,False
user_4202,Premium,Africa,2020-04-09,False
user_4203,Premium,Africa,2022-12-02,
user_4204,Premium,South America,2020-11-25,True
user_4205,Premium,Africa,2022-03-27,True
user_4206,Enterprise,Africa,2015-01-06,True
user_4207,Enterprise,Europe,2017-06-15,False
user_4208,Enterprise,Asia,2023-07-22,True
user_4209,Enterprise,North America,2018-08-20,False
user_4210,Premium,,2019-01-18,False
user_4211,Enterprise,Europe,2024-03-23,False
user_4212,Enterprise,South America,2021-02-16,False
user_4213,Enterprise,South America,,False
user_4214,Free,Oceania,2018-04-15,False
user_4215,Premium,,2023-10-12,True
user_4216,Enterprise,Oceania,2016-06-11,True
user_4217,Free,Oceania,,False
user_4218,,North America,,False
user_4219,Enterprise,South America,,False
user_4220,Enterprise,South America,2018-07-04,True
user_4221,Free,Africa,2022-03-26,False
user_4222,Enterprise,Asia,2019-07-09,False
user_4223,Free,North America,2018-01-09,True
user_4224,Enterprise,North America,2020-03-04,True
user_4225,Free,North America,,True
user_4226,Free,Africa,,False
user_4227,Premium,North America,2016-08-19,False
user_4228,Enterprise,Oceania,,True
user_4229,Free,Africa,2023-06-04,False
user_4230,Premium,Oceania,2020-02-10,False
user_4231,Premium,,2015-08-10,True
user_4232,Free,South America,2017-12-03,True
user_4233,Premium,South America,2020-04-21,False
user_4234,Free,South America,2019-04-04,False
user_4235,Enterprise,South America,2023-11-03,True
user_4236,Free,South America,2021-10-22,True
user_4237,Enterprise,,2016-07-17,True
user_4238,Premium,South America,2020-01-01,
user_4239,Enterprise,Oceania,2016-07-09,
user_4240,Premium,South America,2022-07-29,False
user_4241,Free,Asia,,True
user_4242,Premium,Asia,2019-11-17,False
user_4243,Enterprise,Oceania,2019-02-16,True
user_4244,Free,Africa,2023-12-18,False
user_4245,Premium,Asia,2017-07-14,False
user_4246,Enterprise,North America,2017-12-17,False
user_4247,,North America,2022-06-28,True
user_4248,Enterprise,Africa,2016-07-03,False
user_4249,Premium,North America,2021-03-31,
user_4250,Enterprise,Europe,2022-03-09,False
user_4251,Premium,Asia,2020-05-24,True
user_4252,Premium,,2024-11-08,False
user_4253,Enterprise,Europe,2024-02-12,False
user_4254,Free,Africa,2018-05-09,True
user_4255,Premium,North America,2021-02-18,False
user_4256,Enterprise,Europe,2023-11-01,True
user_4257,Premium,Asia,2022-12-24,False
user_4258,,Europe,2015-08-01,False
user_4259,Enterprise,South America,2019-08-29,
user_4260,Free,,2022-04-01,False
user_4261,Free,South America,2019-05-21,True
user_4262,Enterprise,South America,,
user_4263,Free,Africa,,True
user_4264,Free,North America,2022-08-01,False
user_4265,,South America,2019-10-04,False
user_4266,,Europe,,False
user_4267,Enterprise,Asia,2024-05-20,False
user_4268,,South America,2018-03-08,
user_4269,Enterprise,North America,2023-01-23,True
user_4270,Premium,,2024-05-17,
user_4271,Enterprise,Europe,2016-02-08,True
user_4272,Free,Asia,,True
user_4273,Free,Africa,2022-02-11,False
user_4274,Enterprise,North America,2017-07-19,True
user_4275,Free,Asia,2024-03-21,True
user_4276,Enterprise,North America,2023-08-30,False
user_4277,Premium,Oceania,2015-02-10,False
user_4278,Premium,South America,2023-03-09,True
user_4279,Enterprise,South America,2015-08-26,True
user_4280,Free,South America,2020-03-23,False
user_4281,Premium,Oceania,2015-02-09,True
user_4282,Enterprise,South America,2018-03-13,
user_4283,Enterprise,Europe,2017-08-29,False
user_4284,Free,Europe,2021-12-07,True
user_4285,,,2022-06-24,False
user_4286,Free,Asia,2020-02-28,True
user_4287,Free,South America,2018-10-24,False
user_4288,Premium,Oceania,2019-03-31,False
user_4289,Premium,South America,2019-04-13,False
user_4290,Enterprise,South America,2019-08-08,False
user_4291,Premium,Africa,2016-04-28,False
user_4292,Premium,Oceania,2017-04-06,True
user_4293,Premium,Oceania,2024-09-22,False
user_4294,Enterprise,,2020-03-22,True
user_4295,Premium,Asia,2022-04-25,True
user_4296,Enterprise,,2021-04-16,True
user_4297,Enterprise,Africa,2020-09-08,True
user_4298,,Africa,2015-01-22,True
user_4299,Enterprise,Europe,2022-11-18,False
user_4300,Enterprise,Africa,2023-11-02,False
user_4301,Premium,Oceania,2015-07-10,True
user_4302,Enterprise,Europe,2020-10-04,False
user_4303,,South America,2019-10-28,True
user_4304,,South America,2022-11-28,True
user_4305,Enterprise,South America,2022-08-27,True
user_4306,Free,,2018-02-02,False
user_4307,Premium,Asia,,True
user_4308,Free,,2021-01-26,True
user_4309,,Africa,,True
user_4310,Enterprise,Europe,2023-10-26,False
user_4311,,North America,2019-10-31,False
user_4312,Free,Oceania,2017-09-01,True
user_4313,Premium,Europe,2018-04-06,False
user_4314,Free,Africa,2018-11-14,
user_4315,,Asia,,True
user_4316,Premium,Africa,2022-08-17,True
user_4317,Free,North America,2018-06-22,True
user_4318,Enterprise,North America,2017-05-04,True
user_4319,,Europe,2019-02-10,True
user_4320,Enterprise,Africa,2024-04-22,False
user_4321,Premium,Europe,2020-09-10,True
user_4322,Premium,Africa,2018-08-20,False
user_4323,Enterprise,North America,2021-12-22,True
user_4324,Free,North America,,False
user_4325,Premium,North America,2019-01-29,False
user_4326,Enterprise,South America,2015-07-31,True
user_4327,Free,South America,2019-09-14,True
user_4328,Free,Asia,,True
user_4329,Free,Africa,2018-05-20,
user_4330,Free,Asia,2022-05-17,True
user_4331,Enterprise,North America,2024-12-01,False
user_4332,Enterprise,South America,2017-10-02,False
user_4333,Premium,,2016-12-07,
user_4334,,Oceania,2019-06-02,True
user_4335,Free,North America,,True
user_4336,,Africa,,False
user_4337,,Africa,2022-12-30,False
user_4338,Free,South America,2024-04-20,True
user_4339,Enterprise,Africa,2023-08-20,False
user_4340,Enterprise,North America,2015-10-04,
user_4341,Premium,Africa,2024-03-06,True
user_4342,Free,South America,2016-05-14,False
user_4343,Enterprise,South America,2023-09-09,False
user_4344,Premium,Europe,2023-06-19,False
user_4345,Free,,2017-02-24,True
user_4346,Enterprise,South America,2021-08-12,True
user_4347,Enterprise,South America,,
user_4348,,Africa,,False
user_4349,Enterprise,Oceania,2015-11-08,False
user_4350,Premium,Oceania,2017-02-16,True
user_4351,Enterprise,Africa,2015-01-21,False
user_4352,Free,Asia,2022-07-25,False
user_4353,,Europe,2017-08-19,False
user_4354,Free,Europe,2021-12-17,False
user_4355,Free,Asia,2020-04-26,False
user_4356,Premium,North America,,False
user_4357,Free,Europe,2019-02-13,True
user_4358,Enterprise,Africa,2022-11-16,False
user_4359,Free,North America,2020-02-09,False
user_4360,Free,South America,2018-03-28,
user_4361,Enterprise,,2018-06-03,True
user_4362,Free,North America,2019-08-19,
user_4363,Free,South America,,False
user_4364,Enterprise,Oceania,2018-06-23,False
user_4365,Enterprise,Europe,2020-07-06,True
user_4366,Enterprise,Europe,2018-04-03,False
user_4367,Free,Europe,2021-03-12,False
user_4368,,North America,2020-07-02,True
user_4369,Free,Africa,2019-01-07,False
user_4370,Enterprise,Europe,2017-11-27,True
user_4371,Premium,Asia,2018-12-08,True
user_4372,,Asia,2024-10-02,True
user_4373,Free,Oceania,2020-10-18,False
user_4374,,Asia,2024-10-05,True
user_4375,Enterprise,Asia,2020-12-20,
user_4376,,Africa,2017-01-28,False
user_4377,Free,North America,2024-02-08,True
user_4378,Free,South America,2016-12-22,True
user_4379,Premium,,2019-11-30,True
user_4380,Enterprise,Asia,2023-06-07,True
user_4381,Free,,2020-09-17,True
user_4382,Free,,2021-08-02,True
user_4383,Enterprise,Europe,2022-05-01,True
user_4384,Enterprise,North America,2017-09-20,True
user_4385,Premium,Europe,,False
user_4386,Free,North America,2021-07-31,True
user_4387,Enterprise,Africa,2015-05-24,False
user_4388,Premium,Asia,2015-04-18,False
user_4389,Free,North America,2021-08-01,True
user_4390,Premium,Europe,2015-05-31,False
user_4391,Enterprise,Africa,2016-01-21,False
user_4392,,Europe,2024-04-04,False
user_4393,Free,,2022-08-22,False
user_4394,Free,Oceania,2021-05-03,True
user_4395,Enterprise,Asia,2019-12-10,False
user_4396,Free,North America,2021-10-24,False
user_4397,Free,Europe,2020-06-09,False
user_4398,Premium,Asia,2016-05-01,True
user_4399,Premium,South America,2023-05-14,True
user_4400,,Africa,2020-07-02,True
user_4401,Premium,Oceania,2020-01-08,False
user_4402,Premium,,2018-02-14,False
user_4403,Enterprise,South America,2019-02-21,
user_4404,Enterprise,Asia,,False
user_4405,Free,North America,2023-05-26,True
user_4406,Premium,North America,2019-08-03,False
user_4407,Premium,North America,2022-08-16,True
user_4408,Enterprise,North America,2024-10-11,False
user_4409,Enterprise,Asia,2023-06-04,False
user_4410,Free,Oceania,2022-05-12,False
user_4411,Premium,Oceania,2022-03-19,True
user_4412,Free,Asia,2021-10-15,True
user_4413,Free,Africa,2022-02-01,False
user_4414,Enterprise,Oceania,2022-10-27,False
user_4415,,Africa,2021-02-28,False
user_4416,Premium,Oceania,2015-01-03,False
user_4417,Free,,2023-10-17,
user_4418,Premium,Asia,2020-10-16,True
user_4419,Premium,North America,2021-06-28,True
user_4420,Enterprise,South America,2024-02-05,True
user_4421,Premium,Europe,2021-07-20,True
user_4422,Enterprise,Africa,2023-08-15,True
user_4423,Premium,Oceania,2022-08-10,False
user_4424,Free,Oceania,2022-11-08,True
user_4425,Enterprise,South America,2015-11-23,False
user_4426,Free,Africa,2018-01-07,False
user_4427,Free,Africa,2017-09-24,False
user_4428,Enterprise,Africa,2023-09-14,True
user_4429,Premium,Africa,2022-07-04,True
user_4430,Enterprise,Europe,2019-11-04,True
user_4431,Enterprise,,2016-03-06,False
user_4432,,North America,2016-10-09,False
user_4433,Enterprise,Europe,2023-12-12,
user_4434,Enterprise,South America,2021-08-24,True
user_4435,Free,Africa,2019-06-20,True
user_4436,,,2018-11-01,True
user_4437,,Africa,2024-04-01,False
user_4438,Premium,Africa,2024-08-26,
user_4439,Free,North America,2023-09-05,True
user_4440,Premium,Africa,2015-03-23,True
user_4441,Premium,South America,2024-08-02,False
user_4442,Free,Asia,2017-08-17,False
user_4443,Enterprise,Oceania,2020-07-16,False
user_4444,Premium,North America,2020-06-19,True
user_4445,Premium,North America,2021-03-23,False
user_4446,Enterprise,North America,2020-09-18,True
user_4447,Premium,Europe,2016-02-09,
user_4448,Free,Oceania,2019-05-08,False
user_4449,Premium,Oceania,2020-06-17,False
user_4450,Enterprise,Oceania,2016-07-12,True
user_4451,Premium,Asia,2023-08-07,False
user_4452,Enterprise,South America,2020-08-12,False
user_4453,Enterprise,North America,2017-10-29,False
user_4454,Enterprise,Africa,2024-08-11,True
user_4455,Premium,Africa,,True
user_4456,,,2015-07-15,True
user_4457,Premium,Oceania,2019-02-04,True
user_4458,Free,Europe,2016-04-05,True
user_4459,Enterprise,Oceania,2015-11-21,True
user_4460,Premium,Africa,2018-07-23,True
user_4461,Enterprise,Asia,2024-08-16,True
user_4462,Enterprise,North America,2017-07-09,
user_4463,Enterprise,Asia,2020-01-06,True
user_4464,Enterprise,Africa,2016-04-11,True
user_4465,Enterprise,Oceania,2024-09-13,True
user_4466,Free,,2016-07-15,True
user_4467,Free,North America,,True
user_4468,Premium,Oceania,2022-01-14,False
user_4469,Enterprise,North America,2019-12-20,False
user_4470,,South America,2017-12-01,False
user_4471,Premium,North America,2020-09-17,
user_4472,Enterprise,Africa,2024-04-05,True
user_4473,,,2021-11-30,False
user_4474,Free,Africa,2017-12-14,True
user_4475,Premium,Oceania,2018-03-11,True
user_4476,Free,North America,2019-03-06,False
user_4477,Premium,Africa,,False
user_4478,Enterprise,,2024-08-28,True
user_4479,Enterprise,Oceania,2024-01-01,True
user_4480,Enterprise,South America,,False
user_4481,,,,True
user_4482,Enterprise,Africa,2021-03-19,True
user_4483,Premium,Europe,,False
user_4484,Premium,Oceania,2019-10-16,False
user_4485,Premium,,2018-01-18,False
user_4486,Enterprise,North America,2020-07-25,False
user_4487,Free,South America,2022-01-15,False
user_4488,Enterprise,Asia,2019-02-06,False
user_4489,Free,Africa,2024-10-23,True
user_4490,,Europe,2024-06-04,True
user_4491,Free,North America,2016-10-11,True
user_4492,,North America,,
user_4493,Free,,2016-08-20,True
user_4494,Free,Oceania,2021-10-12,True
user_4495,Premium,South America,,
user_4496,Free,North America,2018-03-25,True
user_4497,Enterprise,Asia,2023-11-22,False
user_4498,Enterprise,Asia,2023-05-24,True
user_4499,Premium,Africa,2022-06-29,False
user_4500,Premium,Asia,2015-10-02,True
user_4501,Premium,North America,2021-10-19,True
user_4502,,Europe,2017-12-22,False
user_4503,Free,North America,2022-03-07,True
user_4504,Enterprise,South America,2018-08-10,False
user_4505,Premium,Europe,2024-09-04,True
user_4506,Premium,South America,2018-04-19,False
user_4507,Premium,North America,,True
user_4508,Premium,Asia,2020-02-21,
user_4509,Enterprise,Asia,2017-05-10,True
user_4510,Free,Africa,2021-08-03,False
user_4511,,,2024-03-16,False
user_4512,Premium,Oceania,2018-08-30,True
user_4513,Premium,Africa,2019-04-29,False
user_4514,Premium,South America,2022-07-05,False
user_4515,Premium,Africa,2024-07-01,
user_4516,,,2019-01-18,True
user_4517,Enterprise,,2018-12-28,True
user_4518,Free,North America,2022-01-04,False
user_4519,Free,Oceania,2023-03-31,False
user_4520,Enterprise,,,
user_4521,Premium,Oceania,2016-11-28,False
user_4522,Enterprise,Europe,2020-01-14,False
user_4523,,,2018-05-12,True
user_4524,Free,Africa,2023-03-21,False
user_4525,Premium,Oceania,,False
user_4526,Enterprise,Asia,,True
user_4527,Free,Europe,2022-08-26,False
user_4528,Enterprise,Europe,2020-09-07,False
user_4529,Premium,Africa,2018-12-11,False
user_4530,Premium,South America,2015-05-27,True
user_4531,Premium,Asia,2017-07-10,False
user_4532,Enterprise,North America,2021-01-30,False
user_4533,Premium,South America,,True
user_4534,Premium,Europe,,False
user_4535,Free,Europe,2018-02-08,False
user_4536,Free,Africa,2016-08-05,False
user_4537,Premium,Asia,2021-07-23,False
user_4538,Premium,,2021-05-02,True
user_4539,Premium,North America,2021-12-01,True
user_4540,Free,,2022-03-04,True
user_4541,Free,Africa,2024-07-23,False
user_4542,Enterprise,Oceania,2021-04-17,False
user_4543,Free,Africa,2019-11-12,False
user_4544,Enterprise,,,True
user_4545,,,2016-07-22,
user_4546,Enterprise,Europe,2024-08-09,
user_4547,Free,North America,,False
user_4548,Enterprise,Oceania,2017-05-02,True
user_4549,Premium,Asia,2018-07-31,False
user_4550,Premium,Asia,2018-07-12,True
user_4551,Premium,Asia,2023-08-23,False
user_4552,Premium,Europe,2024-08-13,True
user_4553,Premium,Asia,2017-10-12,
user_4554,Premium,Europe,2018-01-16,True
user_4555,Free,Africa,2015-06-15,False
user_4556,Free,Asia,2022-08-24,True
user_4557,Free,,2021-01-31,False
user_4558,Enterprise,Oceania,2020-06-27,True
user_4559,Premium,,,False
user_4560,Premium,South America,2019-04-08,True
user_4561,Free,South America,2024-05-20,True
user_4562,Premium,South America,,False
user_4563,Enterprise,Oceania,2019-12-29,False
